seqnames,strand,transcript_id,start,end,prime5,prime3,exon_number,exon_count,start.transcript,end.transcript
LT934125.1,+,49646,121219,122915,121219,122915,1,1,121219,122915
LT934125.1,+,49647,125478,126151,125478,126151,1,1,125478,126151
LT934125.1,+,49648,54607,55161,54607,55161,1,1,54607,55161
LT934125.1,+,49652,10279,10430,10279,10430,1,1,10279,10430
LT934125.1,+,49654,14458,16212,14458,16212,1,1,14458,16212
LT934125.1,+,49656,66322,70521,66322,70521,1,1,66322,70521
LT934125.1,+,49658,74132,75648,74132,75648,1,1,74132,75648
LT934125.1,+,49661,83056,86167,83056,86167,1,1,83056,86167
LT934125.1,+,49663,121788,122912,121788,122912,1,1,121788,122912
LT934125.1,+,49667,52460,53577,52460,53577,1,1,52460,53577
LT934125.1,+,49668,69308,70521,69308,70521,1,1,69308,70521
LT934125.1,+,49669,31430,32414,31430,32414,1,1,31430,32414
LT934125.1,+,4967,15616,16218,15616,16218,1,1,15616,16218
LT934125.1,+,49670,123290,125230,123290,125230,1,1,123290,125230
LT934125.1,+,49671,119730,120466,119730,120466,1,1,119730,120466
LT934125.1,+,49672,69324,70521,69324,70521,1,1,69324,70521
LT934125.1,+,49673,121919,122912,121919,122912,1,1,121919,122912
LT934125.1,+,49674,125836,126151,125836,126151,1,1,125836,126151
LT934125.1,+,49675,70548,71531,70548,71531,1,1,70548,71531
LT934125.1,+,49676,69572,70513,69572,70513,1,1,69572,70513
LT934125.1,+,49678,89421,92059,89421,92059,1,1,89421,92059
LT934125.1,+,49679,70442,71540,70442,71540,1,1,70442,71540
LT934125.1,+,49680,124958,126129,124958,126129,1,1,124958,126129
LT934125.1,+,49685,44821,46011,44821,46011,1,1,44821,46011
LT934125.1,+,49686,69711,70503,69711,70503,1,1,69711,70503
LT934125.1,+,49687,49127,49647,49127,49647,1,1,49127,49647
LT934125.1,+,49688,124802,125230,124802,125230,1,1,124802,125230
LT934125.1,+,49689,62097,62338,62097,62338,1,1,62097,62338
LT934125.1,+,4969,73504,75651,73504,75651,1,1,73504,75651
LT934125.1,+,49692,73361,75651,73361,75651,1,1,73361,75651
LT934125.1,+,49693,119614,120477,119614,120477,1,1,119614,120477
LT934125.1,+,49695,9817,10421,9817,10421,1,1,9817,10421
LT934125.1,+,49696,123092,125230,123092,125230,1,1,123092,125230
LT934125.1,+,49697,122354,122916,122354,122916,1,1,122354,122916
LT934125.1,+,49698,73791,75651,73791,75651,1,1,73791,75651
LT934125.1,+,49699,118719,120472,118719,120472,1,1,118719,120472
LT934125.1,+,497,123835,125230,123835,125230,1,1,123835,125230
LT934125.1,+,4970,121220,122915,121220,122915,1,1,121220,122915
LT934125.1,+,49703,75202,75650,75202,75650,1,1,75202,75650
LT934125.1,+,49704,75154,75650,75154,75650,1,1,75154,75650
LT934125.1,+,49705,52060,52437,52060,52437,1,1,52060,52437
LT934125.1,+,49706,68163,70521,68163,70521,1,1,68163,70521
LT934125.1,+,49707,69169,71540,69169,71540,1,1,69169,71540
LT934125.1,+,49708,2020,2277,2020,2277,1,1,2020,2277
LT934125.1,+,4971,54936,55161,54936,55161,1,1,54936,55161
LT934125.1,+,49710,119669,120426,119669,120426,1,1,119669,120426
LT934125.1,+,49711,70568,71532,70568,71532,1,1,70568,71532
LT934125.1,+,49713,52558,53604,52558,53604,1,1,52558,53604
LT934125.1,+,49714,68667,71535,68667,71535,1,1,68667,71535
LT934125.1,+,49716,75468,75648,75468,75648,1,1,75468,75648
LT934125.1,+,49719,122384,122912,122384,122912,1,1,122384,122912
LT934125.1,+,49720,60879,62341,60879,62341,1,1,60879,62341
LT934125.1,+,49721,52793,53594,52793,53594,1,1,52793,53594
LT934125.1,+,49722,67779,70510,67779,70510,1,1,67779,70510
LT934125.1,+,49723,124906,126151,124906,126151,1,1,124906,126151
LT934125.1,+,49725,12068,14822,12068,14822,1,1,12068,14822
LT934125.1,+,49726,75088,75652,75088,75652,1,1,75088,75652
LT934125.1,+,49727,122458,122915,122458,122915,1,1,122458,122915
LT934125.1,+,49729,119865,120464,119865,120464,1,1,119865,120464
LT934125.1,+,4973,15640,16220,15640,16220,1,1,15640,16220
LT934125.1,+,49730,60342,62340,60342,62340,1,1,60342,62340
LT934125.1,+,49731,48039,49647,48039,49647,1,1,48039,49647
LT934125.1,+,49732,31235,32415,31235,32415,1,1,31235,32415
LT934125.1,+,49733,78886,79993,78886,79993,1,1,78886,79993
LT934125.1,+,49734,53679,55144,53679,55144,1,1,53679,55144
LT934125.1,+,49737,121467,122915,121467,122915,1,1,121467,122915
LT934125.1,+,49738,120157,120472,120157,120472,1,1,120157,120472
LT934125.1,+,49739,122006,122909,122006,122909,1,1,122006,122909
LT934125.1,+,4974,15634,16210,15634,16210,1,1,15634,16210
LT934125.1,+,49740,124971,126151,124971,126151,1,1,124971,126151
LT934125.1,+,49743,82495,86167,82495,86167,1,1,82495,86167
LT934125.1,+,49744,69473,70521,69473,70521,1,1,69473,70521
LT934125.1,+,49746,1347,2277,1347,2277,1,1,1347,2277
LT934125.1,+,49747,124184,126151,124184,126151,1,1,124184,126151
LT934125.1,+,49748,122010,122912,122010,122912,1,1,122010,122912
LT934125.1,+,4975,9951,10426,9951,10426,1,1,9951,10426
LT934125.1,+,49750,71095,71532,71095,71532,1,1,71095,71532
LT934125.1,+,49751,118872,120417,118872,120417,1,1,118872,120417
LT934125.1,+,49752,51735,52432,51735,52432,1,1,51735,52432
LT934125.1,+,49754,32193,32409,32193,32409,1,1,32193,32409
LT934125.1,+,49755,123054,126151,123054,126151,1,1,123054,126151
LT934125.1,+,49758,51249,52422,51249,52422,1,1,51249,52422
LT934125.1,+,49759,15481,16211,15481,16211,1,1,15481,16211
LT934125.1,+,4976,124768,126134,124768,126134,1,1,124768,126134
LT934125.1,+,49760,9656,10428,9656,10428,1,1,9656,10428
LT934125.1,+,49761,45302,46024,45302,46024,1,1,45302,46024
LT934125.1,+,49762,1353,2230,1353,2230,1,1,1353,2230
LT934125.1,+,49763,71177,71532,71177,71532,1,1,71177,71532
LT934125.1,+,49765,124846,126134,124846,126134,1,1,124846,126134
LT934125.1,+,49766,7603,8511,7603,8511,1,1,7603,8511
LT934125.1,+,49767,59615,60251,59615,60251,1,1,59615,60251
LT934125.1,+,49768,51830,52439,51830,52439,1,1,51830,52439
LT934125.1,+,49769,79489,79983,79489,79983,1,1,79489,79983
LT934125.1,+,49770,118889,120474,118889,120474,1,1,118889,120474
LT934125.1,+,49772,59548,60251,59548,60251,1,1,59548,60251
LT934125.1,+,49773,12123,12682,12123,12682,1,1,12123,12682
LT934125.1,+,49774,31980,32413,31980,32413,1,1,31980,32413
LT934125.1,+,49775,123242,125222,123242,125222,1,1,123242,125222
LT934125.1,+,49776,73899,75651,73899,75651,1,1,73899,75651
LT934125.1,+,49777,14445,16224,14445,16224,1,1,14445,16224
LT934125.1,+,49778,9928,10426,9928,10426,1,1,9928,10426
LT934125.1,+,49779,70813,71535,70813,71535,1,1,70813,71535
LT934125.1,+,4978,70551,71541,70551,71541,1,1,70551,71541
LT934125.1,+,49780,50868,52435,50868,52435,1,1,50868,52435
LT934125.1,+,49781,90769,92054,90769,92054,1,1,90769,92054
LT934125.1,+,49782,124667,126151,124667,126151,1,1,124667,126151
LT934125.1,+,49783,61652,62340,61652,62340,1,1,61652,62340
LT934125.1,+,49784,53725,55161,53725,55161,1,1,53725,55161
LT934125.1,+,49785,85785,86167,85785,86167,1,1,85785,86167
LT934125.1,+,49786,61032,62340,61032,62340,1,1,61032,62340
LT934125.1,+,49788,60111,60251,60111,60251,1,1,60111,60251
LT934125.1,+,4979,79490,79996,79490,79996,1,1,79490,79996
LT934125.1,+,49792,120054,120474,120054,120474,1,1,120054,120474
LT934125.1,+,49793,32122,32408,32122,32408,1,1,32122,32408
LT934125.1,+,49794,122665,122912,122665,122912,1,1,122665,122912
LT934125.1,+,49795,125890,126148,125890,126148,1,1,125890,126148
LT934125.1,+,49796,121820,122892,121820,122892,1,1,121820,122892
LT934125.1,+,49797,31395,32415,31395,32415,1,1,31395,32415
LT934125.1,+,49798,120087,120291,120087,120291,1,1,120087,120291
LT934125.1,+,49799,15630,16220,15630,16220,1,1,15630,16220
LT934125.1,+,498,125297,126145,125297,126145,1,1,125297,126145
LT934125.1,+,4980,61691,62340,61691,62340,1,1,61691,62340
LT934125.1,+,49800,60268,62338,60268,62338,1,1,60268,62338
LT934125.1,+,49801,31458,32414,31458,32414,1,1,31458,32414
LT934125.1,+,49802,118875,120454,118875,120454,1,1,118875,120454
LT934125.1,+,49803,73276,75651,73276,75651,1,1,73276,75651
LT934125.1,+,49805,122345,122912,122345,122912,1,1,122345,122912
LT934125.1,+,49806,118875,122908,118875,122908,1,1,118875,122908
LT934125.1,+,49807,12087,16224,12087,16224,1,1,12087,16224
LT934125.1,+,49808,9671,10431,9671,10431,1,1,9671,10431
LT934125.1,+,49809,51339,52435,51339,52435,1,1,51339,52435
LT934125.1,+,4981,122989,126142,122989,126142,1,1,122989,126142
LT934125.1,+,49810,52491,53604,52491,53604,1,1,52491,53604
LT934125.1,+,49811,61059,62336,61059,62336,1,1,61059,62336
LT934125.1,+,49812,90838,92059,90838,92059,1,1,90838,92059
LT934125.1,+,49813,60602,62340,60602,62340,1,1,60602,62340
LT934125.1,+,49814,32199,32382,32199,32382,1,1,32199,32382
LT934125.1,+,49815,69713,70510,69713,70510,1,1,69713,70510
LT934125.1,+,49819,15995,16209,15995,16209,1,1,15995,16209
LT934125.1,+,49820,71199,71531,71199,71531,1,1,71199,71531
LT934125.1,+,49821,31484,32414,31484,32414,1,1,31484,32414
LT934125.1,+,49823,52827,53594,52827,53594,1,1,52827,53594
LT934125.1,+,49826,9368,9678,9368,9678,1,2,9368,10414
LT934125.1,+,49826,10047,10414,10047,10414,2,2,9368,10414
LT934125.1,+,49828,61546,62338,61546,62338,1,1,61546,62338
LT934125.1,+,49829,70049,70513,70049,70513,1,1,70049,70513
LT934125.1,+,49830,75097,75651,75097,75651,1,1,75097,75651
LT934125.1,+,49831,54539,55008,54539,55008,1,1,54539,55008
LT934125.1,+,49832,65817,70489,65817,70489,1,1,65817,70489
LT934125.1,+,49834,32048,32391,32048,32391,1,1,32048,32391
LT934125.1,+,49835,48152,49647,48152,49647,1,1,48152,49647
LT934125.1,+,49838,44818,46035,44818,46035,1,1,44818,46035
LT934125.1,+,4984,119661,120477,119661,120477,1,1,119661,120477
LT934125.1,+,49840,15730,16224,15730,16224,1,1,15730,16224
LT934125.1,+,49842,31783,32415,31783,32415,1,1,31783,32415
LT934125.1,+,49843,15341,16212,15341,16212,1,1,15341,16212
LT934125.1,+,49845,124707,125230,124707,125230,1,1,124707,125230
LT934125.1,+,49849,119048,120477,119048,120477,1,1,119048,120477
LT934125.1,+,4985,72773,75651,72773,75651,1,1,72773,75651
LT934125.1,+,49850,9426,10420,9426,10420,1,1,9426,10420
LT934125.1,+,49852,53658,55153,53658,55153,1,1,53658,55153
LT934125.1,+,49853,14066,14806,14066,14806,1,2,14066,16210
LT934125.1,+,49853,15469,16210,15469,16210,2,2,14066,16210
LT934125.1,+,49855,9295,10421,9295,10421,1,1,9295,10421
LT934125.1,+,49857,72769,75639,72769,75639,1,1,72769,75639
LT934125.1,+,49859,8162,8291,8162,8291,1,1,8162,8291
LT934125.1,+,4986,66354,70513,66354,70513,1,1,66354,70513
LT934125.1,+,49860,75079,75647,75079,75647,1,1,75079,75647
LT934125.1,+,49861,49187,49647,49187,49647,1,1,49187,49647
LT934125.1,+,49863,13804,16224,13804,16224,1,1,13804,16224
LT934125.1,+,49864,122991,126134,122991,126134,1,1,122991,126134
LT934125.1,+,49865,91383,92059,91383,92059,1,1,91383,92059
LT934125.1,+,49866,51823,52438,51823,52438,1,1,51823,52438
LT934125.1,+,49868,90370,92059,90370,92059,1,1,90370,92059
LT934125.1,+,49873,1269,2273,1269,2273,1,1,1269,2273
LT934125.1,+,49877,66668,70521,66668,70521,1,1,66668,70521
LT934125.1,+,49878,48857,49644,48857,49644,1,1,48857,49644
LT934125.1,+,49879,124388,125225,124388,125225,1,1,124388,125225
LT934125.1,+,4988,15560,16224,15560,16224,1,1,15560,16224
LT934125.1,+,49882,61891,62338,61891,62338,1,1,61891,62338
LT934125.1,+,49883,85984,86167,85984,86167,1,1,85984,86167
LT934125.1,+,49884,31131,32415,31131,32415,1,1,31131,32415
LT934125.1,+,49886,10087,10430,10087,10430,1,1,10087,10430
LT934125.1,+,49887,119818,120467,119818,120467,1,1,119818,120467
LT934125.1,+,49888,69616,70521,69616,70521,1,1,69616,70521
LT934125.1,+,49889,52299,53596,52299,53596,1,1,52299,53596
LT934125.1,+,4989,78837,79996,78837,79996,1,1,78837,79996
LT934125.1,+,49890,15677,16094,15677,16094,1,1,15677,16094
LT934125.1,+,49892,121561,122908,121561,122908,1,1,121561,122908
LT934125.1,+,49896,125491,126151,125491,126151,1,1,125491,126151
LT934125.1,+,49898,53656,55158,53656,55158,1,1,53656,55158
LT934125.1,+,49899,75015,75651,75015,75651,1,1,75015,75651
LT934125.1,+,499,32115,32415,32115,32415,1,1,32115,32415
LT934125.1,+,4990,32050,32400,32050,32400,1,1,32050,32400
LT934125.1,+,49902,59082,62340,59082,62340,1,1,59082,62340
LT934125.1,+,49903,123637,126151,123637,126151,1,1,123637,126151
LT934125.1,+,49905,9925,10431,9925,10431,1,1,9925,10431
LT934125.1,+,49906,54657,55157,54657,55157,1,1,54657,55157
LT934125.1,+,49907,118892,120471,118892,120471,1,1,118892,120471
LT934125.1,+,49909,7607,8491,7607,8491,1,1,7607,8491
LT934125.1,+,4991,1383,2273,1383,2273,1,1,1383,2273
LT934125.1,+,49910,31269,32264,31269,32264,1,1,31269,32264
LT934125.1,+,49912,9500,10426,9500,10426,1,1,9500,10426
LT934125.1,+,49914,124603,125225,124603,125225,1,1,124603,125225
LT934125.1,+,49917,66003,70521,66003,70521,1,1,66003,70521
LT934125.1,+,49918,69368,71537,69368,71537,1,1,69368,71537
LT934125.1,+,4992,83994,86167,83994,86167,1,1,83994,86167
LT934125.1,+,49921,7604,8502,7604,8502,1,1,7604,8502
LT934125.1,+,49922,121112,122915,121112,122915,1,1,121112,122915
LT934125.1,+,49923,59890,62338,59890,62338,1,1,59890,62338
LT934125.1,+,49925,68525,70515,68525,70515,1,1,68525,70515
LT934125.1,+,49926,89659,92059,89659,92059,1,1,89659,92059
LT934125.1,+,4993,71095,71541,71095,71541,1,1,71095,71541
LT934125.1,+,49933,124976,125259,124976,125259,1,1,124976,125259
LT934125.1,+,49934,118959,120475,118959,120475,1,1,118959,120475
LT934125.1,+,49936,68995,71537,68995,71537,1,1,68995,71537
LT934125.1,+,49937,70142,70515,70142,70515,1,1,70142,70515
LT934125.1,+,49939,69261,70515,69261,70515,1,1,69261,70515
LT934125.1,+,49940,119034,120234,119034,120234,1,2,119034,120417
LT934125.1,+,49940,120284,120417,120284,120417,2,2,119034,120417
LT934125.1,+,49942,31241,32415,31241,32415,1,1,31241,32415
LT934125.1,+,49943,71191,71530,71191,71530,1,1,71191,71530
LT934125.1,+,49945,121651,122915,121651,122915,1,1,121651,122915
LT934125.1,+,49947,74411,75646,74411,75646,1,1,74411,75646
LT934125.1,+,49948,45399,46025,45399,46025,1,1,45399,46025
LT934125.1,+,49949,26990,28604,26990,28604,1,1,26990,28604
LT934125.1,+,49950,48154,49647,48154,49647,1,1,48154,49647
LT934125.1,+,49952,15275,16211,15275,16211,1,1,15275,16211
LT934125.1,+,49953,46724,49644,46724,49644,1,1,46724,49644
LT934125.1,+,49956,123473,125221,123473,125221,1,1,123473,125221
LT934125.1,+,49957,30595,32408,30595,32408,1,1,30595,32408
LT934125.1,+,4996,66370,66572,66370,66572,1,1,66370,66572
LT934125.1,+,49960,46248,49591,46248,49591,1,1,46248,49591
LT934125.1,+,49961,9135,10420,9135,10420,1,1,9135,10420
LT934125.1,+,49962,83173,86167,83173,86167,1,1,83173,86167
LT934125.1,+,49964,74417,75639,74417,75639,1,1,74417,75639
LT934125.1,+,49965,43197,43780,43197,43780,1,1,43197,43780
LT934125.1,+,49967,122550,122912,122550,122912,1,1,122550,122912
LT934125.1,+,49968,125387,126148,125387,126148,1,1,125387,126148
LT934125.1,+,49969,118899,120464,118899,120464,1,1,118899,120464
LT934125.1,+,4997,9149,10426,9149,10426,1,1,9149,10426
LT934125.1,+,49970,31512,32415,31512,32415,1,1,31512,32415
LT934125.1,+,49971,53150,53594,53150,53594,1,1,53150,53594
LT934125.1,+,49972,9149,10416,9149,10416,1,1,9149,10416
LT934125.1,+,49973,31549,32413,31549,32413,1,1,31549,32413
LT934125.1,+,49976,15597,16210,15597,16210,1,1,15597,16210
LT934125.1,+,49978,74421,75643,74421,75643,1,1,74421,75643
LT934125.1,+,49979,32185,32404,32185,32404,1,1,32185,32404
LT934125.1,+,49981,9292,10419,9292,10419,1,1,9292,10419
LT934125.1,+,49982,125274,126148,125274,126148,1,1,125274,126148
LT934125.1,+,49983,75313,75651,75313,75651,1,1,75313,75651
LT934125.1,+,49984,74045,75651,74045,75651,1,1,74045,75651
LT934125.1,+,49985,49128,49647,49128,49647,1,1,49128,49647
LT934125.1,+,49987,47038,49647,47038,49647,1,1,47038,49647
LT934125.1,+,49988,69729,70511,69729,70511,1,1,69729,70511
LT934125.1,+,4999,120567,126151,120567,126151,1,1,120567,126151
LT934125.1,+,49990,12651,16224,12651,16224,1,1,12651,16224
LT934125.1,+,49991,75432,75651,75432,75651,1,1,75432,75651
LT934125.1,+,49992,13363,16224,13363,16224,1,1,13363,16224
LT934125.1,+,49993,122079,126151,122079,126151,1,1,122079,126151
LT934125.1,+,49994,52455,53420,52455,53420,1,2,52455,55161
LT934125.1,+,49994,53489,55161,53489,55161,2,2,52455,55161
LT934125.1,+,49995,54713,55158,54713,55158,1,1,54713,55158
LT934125.1,+,49996,52202,52437,52202,52437,1,1,52202,52437
LT934125.1,+,49999,119962,120469,119962,120469,1,1,119962,120469
LT934125.1,+,5,15141,16224,15141,16224,1,1,15141,16224
LT934125.1,+,500,9656,10419,9656,10419,1,1,9656,10419
LT934125.1,+,50000,79462,79909,79462,79909,1,1,79462,79909
LT934125.1,+,50001,71055,71531,71055,71531,1,1,71055,71531
LT934125.1,+,50002,119135,120464,119135,120464,1,1,119135,120464
LT934125.1,+,50003,67196,70521,67196,70521,1,1,67196,70521
LT934125.1,+,50006,32049,32292,32049,32292,1,1,32049,32292
LT934125.1,+,50007,119941,120464,119941,120464,1,1,119941,120464
LT934125.1,+,50008,51895,52435,51895,52435,1,1,51895,52435
LT934125.1,+,50009,51921,52434,51921,52434,1,1,51921,52434
LT934125.1,+,5001,52498,53598,52498,53598,1,1,52498,53598
LT934125.1,+,50010,74230,75652,74230,75652,1,1,74230,75652
LT934125.1,+,50011,71133,71529,71133,71529,1,1,71133,71529
LT934125.1,+,50012,125174,126151,125174,126151,1,1,125174,126151
LT934125.1,+,50016,46205,49640,46205,49640,1,1,46205,49640
LT934125.1,+,50017,78067,79993,78067,79993,1,1,78067,79993
LT934125.1,+,50019,51478,52437,51478,52437,1,1,51478,52437
LT934125.1,+,5002,119505,120477,119505,120477,1,1,119505,120477
LT934125.1,+,50021,1052,2275,1052,2275,1,1,1052,2275
LT934125.1,+,50023,14073,16211,14073,16211,1,1,14073,16211
LT934125.1,+,50024,120090,120471,120090,120471,1,1,120090,120471
LT934125.1,+,50025,7939,8508,7939,8508,1,1,7939,8508
LT934125.1,+,50027,49013,49627,49013,49627,1,1,49013,49627
LT934125.1,+,50028,31665,32415,31665,32415,1,1,31665,32415
LT934125.1,+,50029,15164,16224,15164,16224,1,1,15164,16224
LT934125.1,+,5003,121415,122915,121415,122915,1,1,121415,122915
LT934125.1,+,50030,51660,52439,51660,52439,1,1,51660,52439
LT934125.1,+,50032,70565,71535,70565,71535,1,1,70565,71535
LT934125.1,+,50033,68680,70521,68680,70521,1,1,68680,70521
LT934125.1,+,50034,7599,8520,7599,8520,1,1,7599,8520
LT934125.1,+,50035,48618,49580,48618,49580,1,1,48618,49580
LT934125.1,+,50036,119494,120472,119494,120472,1,1,119494,120472
LT934125.1,+,50039,1829,2271,1829,2271,1,1,1829,2271
LT934125.1,+,50041,51163,52437,51163,52437,1,1,51163,52437
LT934125.1,+,50042,70753,71529,70753,71529,1,1,70753,71529
LT934125.1,+,50044,118959,120472,118959,120472,1,1,118959,120472
LT934125.1,+,50045,52236,52437,52236,52437,1,1,52236,52437
LT934125.1,+,50047,70154,70521,70154,70521,1,1,70154,70521
LT934125.1,+,50048,15482,16210,15482,16210,1,1,15482,16210
LT934125.1,+,50049,120156,120471,120156,120471,1,1,120156,120471
LT934125.1,+,5005,120055,120477,120055,120477,1,1,120055,120477
LT934125.1,+,50053,32284,32412,32284,32412,1,1,32284,32412
LT934125.1,+,50054,79642,79984,79642,79984,1,1,79642,79984
LT934125.1,+,50055,7607,8508,7607,8508,1,1,7607,8508
LT934125.1,+,50056,9299,10425,9299,10425,1,1,9299,10425
LT934125.1,+,50057,121744,122915,121744,122915,1,1,121744,122915
LT934125.1,+,50058,125736,126151,125736,126151,1,1,125736,126151
LT934125.1,+,5006,122554,122915,122554,122915,1,1,122554,122915
LT934125.1,+,50060,120610,126151,120610,126151,1,1,120610,126151
LT934125.1,+,50061,9673,10413,9673,10413,1,1,9673,10413
LT934125.1,+,50063,28464,28632,28464,28632,1,1,28464,28632
LT934125.1,+,50064,48747,49647,48747,49647,1,1,48747,49647
LT934125.1,+,50065,51807,55161,51807,55161,1,1,51807,55161
LT934125.1,+,50067,72924,75651,72924,75651,1,1,72924,75651
LT934125.1,+,50068,54039,55161,54039,55161,1,1,54039,55161
LT934125.1,+,50069,71233,71544,71233,71544,1,1,71233,71544
LT934125.1,+,50070,1437,2273,1437,2273,1,1,1437,2273
LT934125.1,+,50074,119599,119875,119599,119875,1,1,119599,119875
LT934125.1,+,50077,77710,79996,77710,79996,1,1,77710,79996
LT934125.1,+,50078,124771,125232,124771,125232,1,1,124771,125232
LT934125.1,+,5008,12214,16224,12214,16224,1,1,12214,16224
LT934125.1,+,50081,122510,122912,122510,122912,1,1,122510,122912
LT934125.1,+,50083,1179,2275,1179,2275,1,1,1179,2275
LT934125.1,+,50084,75256,75651,75256,75651,1,1,75256,75651
LT934125.1,+,50085,71107,71537,71107,71537,1,1,71107,71537
LT934125.1,+,50086,79455,79955,79455,79955,1,1,79455,79955
LT934125.1,+,50087,125966,126134,125966,126134,1,1,125966,126134
LT934125.1,+,5009,15763,16224,15763,16224,1,1,15763,16224
LT934125.1,+,50090,31380,32402,31380,32402,1,1,31380,32402
LT934125.1,+,50091,85799,86167,85799,86167,1,1,85799,86167
LT934125.1,+,50092,121870,122912,121870,122912,1,1,121870,122912
LT934125.1,+,50093,66740,70521,66740,70521,1,1,66740,70521
LT934125.1,+,50094,119782,120477,119782,120477,1,1,119782,120477
LT934125.1,+,50095,122286,122912,122286,122912,1,1,122286,122912
LT934125.1,+,50097,60769,62340,60769,62340,1,1,60769,62340
LT934125.1,+,50098,74364,75651,74364,75651,1,1,74364,75651
LT934125.1,+,50099,1826,2240,1826,2240,1,1,1826,2240
