gene	Kinetic_class	hpi	Time	cell_line	mean	sd	varcoeff	y	ymin	ymax
US9	L	2h	2	PK-15	0.00392390838421169	0.000632584991995121	0.161212987168712	0.00392390838421169	0.00355868526879799	0.00428913149962539
US9	L	4h	4	C6	0.0100636651844032	0.00220409252905758	0.219014890566263	0.0100636651844032	0.00879113176943298	0.0113361985993735
US9	L	4h	4	PC-12	0.00299419997863107	0.000600929033254762	0.200697694724286	0.00299419997863107	0.00264725343951757	0.00334114651774457
US9	L	4h	4	PK-15	0.00446247635069499	0.000717490280408594	0.160782987745549	0.00446247635069499	0.00404823314416015	0.00487671955722984
US9	L	6h	6	C6	0.007482254903034	0.00239333859231201	0.319868625611984	0.007482254903034	0.00610046022250074	0.00886404958356726
US9	L	6h	6	PC-12	0.0052067768040257	0.000257349457348158	0.0494258669104435	0.0052067768040257	0.00505819602554993	0.00535535758250146
US9	L	6h	6	PK-15	0.00633180208559183	0.00110729125540456	0.174877742613627	0.00633180208559183	0.00569250718121269	0.00697109698997097
US9	L	8h	8	C6	0.00546337234002909	0.00130863894448124	0.239529518223221	0.00546337234002909	0.00470782929316082	0.00621891538689736
US9	L	8h	8	PC-12	0.00633094736653126	0.000877628883026456	0.138625206026205	0.00633094736653126	0.00571037003197807	0.00695152470108444
US9	L	8h	8	PK-15	0.00950228462990837	0.00110327513703271	0.116106302852701	0.00950228462990837	0.00886530843255232	0.0101392608272644
US9	L			C6	0			0		
US9	L			PC-12	0			0		
US9	L			PK-15	0			0		
US2	L	0.5h	0.5	C6				0		
US2	L	0.5h	0.5	PC-12	0.0858585858585859	0.083448038595244	0.971924214226959	0.0858585858585859	0.0376798383122755	0.134037333404896
US2	L	1.5h	1.5	PC-12	0.0543035486727575	0.0256326445697148	0.472025221117344	0.0543035486727575	0.0395045344303906	0.0691025629151244
US2	L	12h	12	C6	0.0313099623200028	0.00227891540017068	0.0727856321537238	0.0313099623200028	0.0299942299002539	0.0326256947397518
US2	L	12h	12	PC-12	0.0138875900377708	0.00374114960872238	0.269387964257829	0.0138875900377708	0.0117276363040963	0.0160475437714453
US2	L	12h	12	PK-15	0.00875040091860325	0.000666091372435702	0.0761212404587771	0.00875040091860325	0.00836583288542261	0.00913496895178388
US2	L	1h	1	C6	0.0619010619010619	0.0242442089541554	0.391660630845163	0.0619010619010619	0.0479036613350908	0.075898462467033
US2	L	1h	1	NRK	0.0934210526315789	0.0388770702702478	0.416148921202652	0.0934210526315789	0.0709753656457474	0.115866739617411
US2	L	1h	1	PC-12	0.0824080383746877	0.0314986739392391	0.382228172887976	0.0824080383746877	0.0642222704967517	0.100593806252624
US2	L	1h	1	PK-15	0.0257839721254355	0.0245094151847651	0.950567859192918	0.0257839721254355	0.0116334546708311	0.03993448958004
US2	L	2.5h	2.5	PC-12	0.047158778041131	0.0210463588741821	0.446287197175165	0.047158778041131	0.0350076570796605	0.0593098990026015
US2	L	2h	2	C6	0.0369347682431795	0.0191912772199691	0.519599232181808	0.0369347682431795	0.0233644859813084	0.0505050505050505
US2	L	2h	2	NRK	0.0386761333676685	0.0194037265408577	0.501697684109197	0.0386761333676685	0.0274733866260224	0.0498788801093146
US2	L	2h	2	PC-12	0.04672696777472	0.0126645986783626	0.27103403626405	0.04672696777472	0.0394150583185888	0.0540388772308512
US2	L	2h	2	PK-15	0.053485794609791	0.0277648506799206	0.519107005560651	0.053485794609791	0.0374557505957291	0.069515838623853
US2	L	4h	4	C6	0.0366517734832504	0.00554635069542863	0.151325574953781	0.0366517734832504	0.0334495864162246	0.0398539605502762
US2	L	4h	4	PC-12	0.0237623566452407	0.00279293709440497	0.117536199632976	0.0237623566452407	0.0221498536619563	0.0253748596285251
US2	L	4h	4	PK-15	0.0306865837450639	0.00307715143976909	0.100276768027789	0.0306865837450639	0.028909989532976	0.0324631779571518
US2	L	6h	6	C6	0.0291096548324017	0.00238803036579412	0.0820356812728684	0.0291096548324017	0.0277309248578775	0.0304883848069259
US2	L	6h	6	PC-12	0.0245829856051004	0.00395539486305331	0.160899694064527	0.0245829856051004	0.0222993373161653	0.0268666338940355
US2	L	6h	6	PK-15	0.0132070943879665	0.00463091897879826	0.35063874329676	0.0132070943879665	0.010533432068962	0.015880756706971
US2	L	8h	8	C6	0.0317082690127574	0.00317971558983945	0.100280327146213	0.0317082690127574	0.0298724593610172	0.0335440786644977
US2	L	8h	8	PC-12	0.0174105577898339	0.000896910520575933	0.0515153237135023	0.0174105577898339	0.0167763462786171	0.0180447693010507
US2	L	8h	8	PK-15	0.0115017891867123	0.00199043663798087	0.173054522706812	0.0115017891867123	0.0103526100579692	0.0126509683154555
US2	L			C6	0			0		
US2	L			PC-12	0			0		
US2	L			PK-15	0			0		
NOIR_2	E	0.5h	0.5	C6				0		
NOIR_2	E	0.5h	0.5	PC-12	0	0		0	0	0
NOIR_2	E	1.5h	1.5	PC-12	0	0		0	0	0
NOIR_2	E	12h	12	C6	0.000869928835442015	1.19841149914333e-05	0.0137759716693885	0.000869928835442015	0.000863009803425711	0.000876847867458318
NOIR_2	E	12h	12	PC-12	0.00119106857484733	0.000414452097034288	0.347966612323234	0.00119106857484733	0.00095178454505838	0.00143035260463628
NOIR_2	E	12h	12	PK-15	0.000955413097990739	0.000280490663068856	0.293580508430056	0.000955413097990739	0.000793471738162759	0.00111735445781872
NOIR_2	E	1h	1	C6	0	0		0	0	0
NOIR_2	E	1h	1	NRK	0	0		0	0	0
NOIR_2	E	1h	1	PC-12	0.0033003300330033	0.00571633929890719	1.73205080756888	0.0033003300330033	0	0.0066006600660066
NOIR_2	E	1h	1	PK-15	0	0		0	0	0
NOIR_2	E	2.5h	2.5	PC-12	0.00168007373889727	0.00147762586479197	0.879500602016328	0.00168007373889727	0.00082696604809807	0.00253318142969647
NOIR_2	E	2h	2	C6	0	0		0	0	0
NOIR_2	E	2h	2	NRK	0	0		0	0	0
NOIR_2	E	2h	2	PC-12	0.00169204737732657	0.00293071202634328	1.73205080756888	0.00169204737732657	0	0.00338409475465313
NOIR_2	E	2h	2	PK-15	0.00303030303030303	0.00344655348121369	1.13736264880052	0.00303030303030303	0.00104043445014787	0.00502017161045819
NOIR_2	E	4h	4	C6	0	0		0	0	0
NOIR_2	E	4h	4	PC-12	0.000821009679145454	0.000657834194732056	0.80125023059017	0.000821009679145454	0.000441208929734761	0.00120081042855615
NOIR_2	E	4h	4	PK-15	0.00244655000959372	0.000968111588457636	0.395704802542909	0.00244655000959372	0.00188761052339211	0.00300548949579533
NOIR_2	E	6h	6	C6	0.000994467547881935	0.000336245066224902	0.338115675007247	0.000994467547881935	0.000800336368383304	0.00118859872738057
NOIR_2	E	6h	6	PC-12	0.000936937022051877	0.000426060644212779	0.45473776164775	0.000936937022051877	0.000690950794424524	0.00118292324967923
NOIR_2	E	6h	6	PK-15	0.00238428174256816	0.00115863477759373	0.485947091280304	0.00238428174256816	0.00171534364183196	0.00305321984330437
NOIR_2	E	8h	8	C6	0.00138026752136536	0.000449657996099995	0.325775973961334	0.00138026752136536	0.00112065735627376	0.00163987768645696
NOIR_2	E	8h	8	PC-12	0.00181155124708046	0.00110829744838446	0.611794698146479	0.00181155124708046	0.00102786660575605	0.00259523588840486
NOIR_2	E	8h	8	PK-15	0.00262228833231967	0.000246222857341439	0.0938961800297647	0.00262228833231967	0.00248013149935295	0.00276444516528639
NOIR_2	E			C6	0			0		
NOIR_2	E			PC-12	0			0		
NOIR_2	E			PK-15	0			0		
