gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method
IE180	IE	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	740.19245	740.19245			dcDNA	PC_12_2.5h	WO
IE180	IE	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	1239.157373	1239.157373			dcDNA	C6_2h	WO
IE180	IE	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	3236.245955	3236.245955			dcDNA	NRK_2h	WO
IE180	IE	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	2001.334224	2001.334224			dcDNA	PC_12_2h	WO
IE180	IE	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
IE180	IE	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	0	0			dcDNA	C6_4h	WO
IE180	IE	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	702.670147	702.670147			dcDNA	PC_12_4h	WO
IE180	IE	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	3491.10985	3491.10985			dcDNA	PK_15_4h	WO
IE180	IE	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	689.952566	689.952566			dcDNA	C6_6h	WO
IE180	IE	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	533.020628	533.020628			dcDNA	PC_12_6h	WO
IE180	IE	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	1806.466181	1806.466181			dcDNA	PK_15_6h	WO
IE180	IE	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	419.693301	419.693301			dcDNA	C6_8h	WO
IE180	IE	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	735.012146	735.012146			dcDNA	PC_12_8h	WO
IE180	IE	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	1179.829737	1179.829737			dcDNA	PK_15_8h	WO
NOIR	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
NOIR	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
NOIR	E	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	755.302857	755.302857			dcDNA	C6_12h	WO
NOIR	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	1208.133401	1208.133401			dcDNA	PC_12_12h	WO
NOIR	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	1009.153318	1009.153318			dcDNA	PK_15_12h	WO
NOIR	E	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
NOIR	E	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
NOIR	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	2227.171492	2227.171492			dcDNA	PC_12_1h	WO
NOIR	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
NOIR	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	2220.57735	2220.57735			dcDNA	PC_12_2.5h	WO
NOIR	E	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
NOIR	E	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
NOIR	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
NOIR	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	1810.282404	1810.282404			dcDNA	PK_15_2h	WO
NOIR	E	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	1050.97215	1050.97215			dcDNA	C6_4h	WO
NOIR	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	501.907249	501.907249			dcDNA	PC_12_4h	WO
NOIR	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	2354.469434	2354.469434			dcDNA	PK_15_4h	WO
NOIR	E	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	1034.928849	1034.928849			dcDNA	C6_6h	WO
NOIR	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	799.530941	799.530941			dcDNA	PC_12_6h	WO
NOIR	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	2467.761836	2467.761836			dcDNA	PK_15_6h	WO
NOIR	E	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	1355.932203	1355.932203			dcDNA	C6_8h	WO
NOIR	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	1661.766587	1661.766587			dcDNA	PC_12_8h	WO
NOIR	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	2535.098837	2535.098837			dcDNA	PK_15_8h	WO
US1	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
US1	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
US1	E	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	27.97418	27.97418			dcDNA	C6_12h	WO
US1	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	20.476837	20.476837			dcDNA	PC_12_12h	WO
US1	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	11.441648	11.441648			dcDNA	PK_15_12h	WO
US1	E	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
US1	E	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
US1	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	2227.171492	2227.171492			dcDNA	PC_12_1h	WO
US1	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
US1	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
US1	E	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
US1	E	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	3236.245955	3236.245955			dcDNA	NRK_2h	WO
US1	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
US1	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	362.056481	362.056481			dcDNA	PK_15_2h	WO
US1	E	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
US1	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	301.14435	301.14435			dcDNA	PC_12_4h	WO
US1	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	40.594301	40.594301			dcDNA	PK_15_4h	WO
US1	E	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	86.244071	86.244071			dcDNA	C6_6h	WO
US1	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO
US1	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	48.387487	48.387487			dcDNA	PK_15_6h	WO
US1	E	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	32.2841	32.2841			dcDNA	C6_8h	WO
US1	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	31.95705	31.95705			dcDNA	PC_12_8h	WO
US1	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	21.929921	21.929921			dcDNA	PK_15_8h	WO
AZURE	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
AZURE	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
AZURE	E	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	0	0			dcDNA	C6_12h	WO
AZURE	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
AZURE	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
AZURE	E	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO
AZURE	E	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
AZURE	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
AZURE	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
AZURE	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
AZURE	E	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	0	0			dcDNA	C6_2h	WO
AZURE	E	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	3236.245955	3236.245955			dcDNA	NRK_2h	WO
AZURE	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
AZURE	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
AZURE	E	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	0	0			dcDNA	C6_4h	WO
AZURE	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
AZURE	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	0	0			dcDNA	PK_15_4h	WO
AZURE	E	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	86.244071	86.244071			dcDNA	C6_6h	WO
AZURE	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO
AZURE	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO
AZURE	E	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	0	0			dcDNA	C6_8h	WO
AZURE	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	0	0			dcDNA	PC_12_8h	WO
AZURE	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO
US3	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
US3	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	11061.946903	11061.946903			dcDNA	PC_12_1.5h	WO
US3	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	0	0			dcDNA	C6_12h	WO
US3	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
US3	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
US3	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	3081.664099	3081.664099			dcDNA	C6_1h	WO
US3	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	10101.010101	10101.010101			dcDNA	NRK_1h	WO
US3	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	8908.685969	8908.685969			dcDNA	PC_12_1h	WO
US3	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	2923.976608	2923.976608			dcDNA	PK_15_1h	WO
US3	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	740.19245	740.19245			dcDNA	PC_12_2.5h	WO
US3	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	3717.472119	3717.472119			dcDNA	C6_2h	WO
US3	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	3236.245955	3236.245955			dcDNA	NRK_2h	WO
US3	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	3335.557038	3335.557038			dcDNA	PC_12_2h	WO
US3	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	6154.960174	6154.960174			dcDNA	PK_15_2h	WO
US3	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
US3	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
US3	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	852.480312	852.480312			dcDNA	PK_15_4h	WO
US3	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	1121.17292	1121.17292			dcDNA	C6_6h	WO
US3	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	346.463408	346.463408			dcDNA	PC_12_6h	WO
US3	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	548.391519	548.391519			dcDNA	PK_15_6h	WO
US3	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	613.397901	613.397901			dcDNA	C6_8h	WO
US3	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	1086.53969	1086.53969			dcDNA	PC_12_8h	WO
US3	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	912.284703	912.284703			dcDNA	PK_15_8h	WO
US4	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	64516.129032	64516.129032			dcDNA	PC_12_0.5h	WO
US4	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	61946.902655	61946.902655			dcDNA	PC_12_1.5h	WO
US4	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	72334.235502	72334.235502			dcDNA	C6_12h	WO
US4	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	50134.123285	50134.123285			dcDNA	PC_12_12h	WO
US4	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	54279.176199	54279.176199			dcDNA	PK_15_12h	WO
US4	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	77041.602465	77041.602465			dcDNA	C6_1h	WO
US4	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	101010.10101	101010.10101			dcDNA	NRK_1h	WO
US4	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	62360.801781	62360.801781			dcDNA	PC_12_1h	WO
US4	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	23391.812865	23391.812865			dcDNA	PK_15_1h	WO
US4	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	59215.396003	59215.396003			dcDNA	PC_12_2.5h	WO
US4	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	50805.452293	50805.452293			dcDNA	C6_2h	WO
US4	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	58252.427185	58252.427185			dcDNA	NRK_2h	WO
US4	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	81387.591728	81387.591728			dcDNA	PC_12_2h	WO
US4	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	27878.349024	27878.349024			dcDNA	PK_15_2h	WO
US4	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	70940.620074	70940.620074			dcDNA	C6_4h	WO
US4	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	59425.818111	59425.818111			dcDNA	PC_12_4h	WO
US4	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	50458.715596	50458.715596			dcDNA	PK_15_4h	WO
US4	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	47779.215178	47779.215178			dcDNA	C6_6h	WO
US4	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	57539.576781	57539.576781			dcDNA	PC_12_6h	WO
US4	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	49589.10959	49589.10959			dcDNA	PK_15_6h	WO
US4	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	58660.209846	58660.209846			dcDNA	C6_8h	WO
US4	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	61101.879076	61101.879076			dcDNA	PC_12_8h	WO
US4	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	80465.265198	80465.265198			dcDNA	PK_15_8h	WO
US6	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
US6	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
US6	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	2251.921476	2251.921476			dcDNA	C6_12h	WO
US6	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	1017.016252	1017.016252			dcDNA	PC_12_12h	WO
US6	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	1437.070939	1437.070939			dcDNA	PK_15_12h	WO
US6	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	3081.664099	3081.664099			dcDNA	C6_1h	WO
US6	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
US6	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	6681.514477	6681.514477			dcDNA	PC_12_1h	WO
US6	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
US6	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
US6	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	1239.157373	1239.157373			dcDNA	C6_2h	WO
US6	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
US6	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	1334.222815	1334.222815			dcDNA	PC_12_2h	WO
US6	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	1086.169442	1086.169442			dcDNA	PK_15_2h	WO
US6	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	2101.944298	2101.944298			dcDNA	C6_4h	WO
US6	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	1104.195946	1104.195946			dcDNA	PC_12_4h	WO
US6	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	730.697411	730.697411			dcDNA	PK_15_4h	WO
US6	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	3536.0069	3536.0069			dcDNA	C6_6h	WO
US6	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	1892.223229	1892.223229			dcDNA	PC_12_6h	WO
US6	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	782.264373	782.264373			dcDNA	PK_15_6h	WO
US6	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	1323.648103	1323.648103			dcDNA	C6_8h	WO
US6	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	958.711491	958.711491			dcDNA	PC_12_8h	WO
US6	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	1578.954294	1578.954294			dcDNA	PK_15_8h	WO
US7	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
US7	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	4424.778761	4424.778761			dcDNA	PC_12_1.5h	WO
US7	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	9133.569715	9133.569715			dcDNA	C6_12h	WO
US7	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	7931.361642	7931.361642			dcDNA	PC_12_12h	WO
US7	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	9054.919908	9054.919908			dcDNA	PK_15_12h	WO
US7	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	16949.152543	16949.152543			dcDNA	C6_1h	WO
US7	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	10101.010101	10101.010101			dcDNA	NRK_1h	WO
US7	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	8908.685968	8908.685968			dcDNA	PC_12_1h	WO
US7	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	5847.953216	5847.953216			dcDNA	PK_15_1h	WO
US7	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	7401.9245	7401.9245			dcDNA	PC_12_2.5h	WO
US7	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	4956.629492	4956.629492			dcDNA	C6_2h	WO
US7	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	12944.983819	12944.983819			dcDNA	NRK_2h	WO
US7	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	10673.782522	10673.782522			dcDNA	PC_12_2h	WO
US7	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	3258.508327	3258.508327			dcDNA	PK_15_2h	WO
US7	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	10509.721493	10509.721493			dcDNA	C6_4h	WO
US7	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	13049.588436	13049.588436			dcDNA	PC_12_4h	WO
US7	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	13923.845094	13923.845094			dcDNA	PK_15_4h	WO
US7	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	13885.295387	13885.295387			dcDNA	C6_6h	WO
US7	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	15111.1348	15111.1348			dcDNA	PC_12_6h	WO
US7	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	11443.640674	11443.640674			dcDNA	PK_15_6h	WO
US7	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	9297.820823	9297.820823			dcDNA	C6_8h	WO
US7	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	9267.54442	9267.54442			dcDNA	PC_12_8h	WO
US7	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	14807.082488	14807.082488			dcDNA	PK_15_8h	WO
US8	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
US8	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	4424.778762	4424.778762			dcDNA	PC_12_1.5h	WO
US8	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	6776.745064	6776.745064			dcDNA	C6_12h	WO
US8	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	3228.514679	3228.514679			dcDNA	PC_12_12h	WO
US8	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	2997.711671	2997.711671			dcDNA	PK_15_12h	WO
US8	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	10785.824345	10785.824345			dcDNA	C6_1h	WO
US8	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	10101.010101	10101.010101			dcDNA	NRK_1h	WO
US8	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	11135.857461	11135.857461			dcDNA	PC_12_1h	WO
US8	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	8771.929824	8771.929824			dcDNA	PK_15_1h	WO
US8	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	2220.57735	2220.57735			dcDNA	PC_12_2.5h	WO
US8	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	1239.157373	1239.157373			dcDNA	C6_2h	WO
US8	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	19417.475729	19417.475729			dcDNA	NRK_2h	WO
US8	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	14009.33956	14009.33956			dcDNA	PC_12_2h	WO
US8	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	6517.016655	6517.016655			dcDNA	PK_15_2h	WO
US8	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	12086.179717	12086.179717			dcDNA	C6_4h	WO
US8	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	4717.928128	4717.928128			dcDNA	PC_12_4h	WO
US8	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	5196.070471	5196.070471			dcDNA	PK_15_4h	WO
US8	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	8710.651141	8710.651141			dcDNA	C6_6h	WO
US8	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	4583.9774	4583.9774			dcDNA	PC_12_6h	WO
US8	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	4927.459093	4927.459093			dcDNA	PK_15_6h	WO
US8	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	5294.592412	5294.592412			dcDNA	C6_8h	WO
US8	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	4505.944011	4505.944011			dcDNA	PC_12_8h	WO
US8	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	7157.926131	7157.926131			dcDNA	PK_15_8h	WO
US9	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
US9	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	8849.557522	8849.557522			dcDNA	PC_12_1.5h	WO
US9	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	7650.938184	7650.938184			dcDNA	C6_12h	WO
US9	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	7071.334475	7071.334475			dcDNA	PC_12_12h	WO
US9	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	11645.308925	11645.308925			dcDNA	PK_15_12h	WO
US9	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	1540.832049	1540.832049			dcDNA	C6_1h	WO
