gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	libtype	sample_name	norm.method	mean	sd	varcoeff	cluster
UL49	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	11724	PC-12_6h_3	0.00383828045035824	dcDNA	PC-12_6h_3	viral_read.count	0.00464194272536323	0.000741107851716164	0.159654673821546	cluster_1
UL49	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	37872	PK-15_6h_1	0.00551858893113646	dcDNA	PK-15_6h_1	viral_read.count	0.00537052690878122	0.000217247458099395	0.0404517958459866	cluster_1
UL49	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	30337	PK-15_6h_2	0.00547186603817121	dcDNA	PK-15_6h_2	viral_read.count	0.00537052690878122	0.000217247458099395	0.0404517958459866	cluster_1
UL49	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	44912	PK-15_6h_3	0.00512112575703598	dcDNA	PK-15_6h_3	viral_read.count	0.00537052690878122	0.000217247458099395	0.0404517958459866	cluster_1
UL49	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	10124	C6_8h_1	0.00503753457131569	dcDNA	C6_8h_1	viral_read.count	0.00476034460294246	0.000315427607947989	0.0662615071507674	cluster_1
UL49	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	10414	C6_8h_2	0.00441713078548108	dcDNA	C6_8h_2	viral_read.count	0.00476034460294246	0.000315427607947989	0.0662615071507674	cluster_1
UL49	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	8495	C6_8h_3	0.00482636845203061	dcDNA	C6_8h_3	viral_read.count	0.00476034460294246	0.000315427607947989	0.0662615071507674	cluster_1
UL49	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	14035	PC-12_8h_1	0.00456002850017813	dcDNA	PC-12_8h_1	viral_read.count	0.00607368933297608	0.00214063967857582	0.35244471049146	cluster_1
UL49	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	15684	PC-12_8h_2	0.00758735016577404	dcDNA	PC-12_8h_2	viral_read.count	0.00607368933297608	0.00214063967857582	0.35244471049146	cluster_1
UL49	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	69419	PK-15_8h_1	0.00747633933073078	dcDNA	PK-15_8h_1	viral_read.count	0.00696935095920178	0.000545959298191233	0.0783371796580845	cluster_1
UL49	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	74319	PK-15_8h_2	0.00639136694519571	dcDNA	PK-15_8h_2	viral_read.count	0.00696935095920178	0.000545959298191233	0.0783371796580845	cluster_1
UL49	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	70167	PK-15_8h_3	0.00704034660167885	dcDNA	PK-15_8h_3	viral_read.count	0.00696935095920178	0.000545959298191233	0.0783371796580845	cluster_1
UL49.5	L	""		C6	C6_dRNA	LT934125.1	+	3	C6_dRNA	0	dcDNA	C6_dRNA	viral_read.count	0			cluster_10
UL49.5	L	""		PC-12	PC-12_dRNA	LT934125.1	+	20	PC-12_dRNA	0	dcDNA	PC-12_dRNA	viral_read.count	0			cluster_10
UL49.5	L	""		PK-15	PK-15_dRNA	LT934125.1	+	68	PK-15_dRNA	0	dcDNA	PK-15_dRNA	viral_read.count	0			cluster_10
UL49.5	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_1	0	dcDNA	PC-12_0.5h_1	viral_read.count	0	0		cluster_10
UL49.5	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_2	0	dcDNA	PC-12_0.5h_2	viral_read.count	0	0		cluster_10
UL49.5	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	2	PC-12_0.5h_3	0	dcDNA	PC-12_0.5h_3	viral_read.count	0	0		cluster_10
UL49.5	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	138	PC-12_1.5h_1	0.0434782608695652	dcDNA	PC-12_1.5h_1	viral_read.count	0.0284326421040805	0.0141068193238399	0.49614873187657	cluster_10
UL49.5	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	129	PC-12_1.5h_2	0.0155038759689922	dcDNA	PC-12_1.5h_2	viral_read.count	0.0284326421040805	0.0141068193238399	0.49614873187657	cluster_10
UL49.5	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	152	PC-12_1.5h_3	0.0263157894736842	dcDNA	PC-12_1.5h_3	viral_read.count	0.0284326421040805	0.0141068193238399	0.49614873187657	cluster_10
UL49.5	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	56266	C6_12h_1	0.0121565421391249	dcDNA	C6_12h_1	viral_read.count	0.0138086525216627	0.00150529515351758	0.109011009666302	cluster_10
UL49.5	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	49131	C6_12h_2	0.0151024811218986	dcDNA	C6_12h_2	viral_read.count	0.0138086525216627	0.00150529515351758	0.109011009666302	cluster_10
UL49.5	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	28023	C6_12h_3	0.0141669343039646	dcDNA	C6_12h_3	viral_read.count	0.0138086525216627	0.00150529515351758	0.109011009666302	cluster_10
UL49.5	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	40118	PC-12_12h_1	0.0116406600528441	dcDNA	PC-12_12h_1	viral_read.count	0.0117666931822927	0.00169263283806335	0.14384949210799	cluster_10
UL49.5	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	64296	PC-12_12h_2	0.010140599726266	dcDNA	PC-12_12h_2	viral_read.count	0.0117666931822927	0.00169263283806335	0.14384949210799	cluster_10
UL49.5	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	35654	PC-12_12h_3	0.013518819767768	dcDNA	PC-12_12h_3	viral_read.count	0.0117666931822927	0.00169263283806335	0.14384949210799	cluster_10
UL49.5	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	137055	PK-15_12h_1	0.0111415125314655	dcDNA	PK-15_12h_1	viral_read.count	0.0130591096089868	0.00193824091601455	0.148420602479722	cluster_10
UL49.5	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	155287	PK-15_12h_2	0.0150173549621024	dcDNA	PK-15_12h_2	viral_read.count	0.0130591096089868	0.00193824091601455	0.148420602479722	cluster_10
UL49.5	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	135039	PK-15_12h_3	0.0130184613333926	dcDNA	PK-15_12h_3	viral_read.count	0.0130591096089868	0.00193824091601455	0.148420602479722	cluster_10
UL49.5	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	246	C6_1h_1	0.032520325203252	dcDNA	C6_1h_1	viral_read.count	0.0257093894468356	0.00648540463784917	0.252258212948243	cluster_10
UL49.5	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	240	C6_1h_2	0.025	dcDNA	C6_1h_2	viral_read.count	0.0257093894468356	0.00648540463784917	0.252258212948243	cluster_10
UL49.5	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	102	C6_1h_3	0.0196078431372549	dcDNA	C6_1h_3	viral_read.count	0.0257093894468356	0.00648540463784917	0.252258212948243	cluster_10
UL49.5	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	25	NRK_1h_1	0.04	dcDNA	NRK_1h_1	viral_read.count	0.0195061728395062	0.020018281539466	1.0262536738587	cluster_10
UL49.5	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	54	NRK_1h_2	0.0185185185185185	dcDNA	NRK_1h_2	viral_read.count	0.0195061728395062	0.020018281539466	1.0262536738587	cluster_10
UL49.5	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	20	NRK_1h_3	0	dcDNA	NRK_1h_3	viral_read.count	0.0195061728395062	0.020018281539466	1.0262536738587	cluster_10
UL49.5	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	154	PC-12_1h_1	0.038961038961039	dcDNA	PC-12_1h_1	viral_read.count	0.0258494058004062	0.0172340886850992	0.666711212558255	cluster_10
UL49.5	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	93	PC-12_1h_2	0.032258064516129	dcDNA	PC-12_1h_2	viral_read.count	0.0258494058004062	0.0172340886850992	0.666711212558255	cluster_10
UL49.5	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	158	PC-12_1h_3	0.00632911392405063	dcDNA	PC-12_1h_3	viral_read.count	0.0258494058004062	0.0172340886850992	0.666711212558255	cluster_10
UL49.5	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	129	PK-15_1h_1	0.00775193798449612	dcDNA	PK-15_1h_1	viral_read.count	0.0133802006507025	0.00574264369734069	0.429189654718608	cluster_10
UL49.5	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	76	PK-15_1h_2	0.0131578947368421	dcDNA	PK-15_1h_2	viral_read.count	0.0133802006507025	0.00574264369734069	0.429189654718608	cluster_10
UL49.5	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	52	PK-15_1h_3	0.0192307692307692	dcDNA	PK-15_1h_3	viral_read.count	0.0133802006507025	0.00574264369734069	0.429189654718608	cluster_10
UL49.5	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	478	PC-12_2.5h_1	0.0292887029288703	dcDNA	PC-12_2.5h_1	viral_read.count	0.0308730853892268	0.00193349834807029	0.0626273119027161	cluster_10
UL49.5	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	231	PC-12_2.5h_2	0.0303030303030303	dcDNA	PC-12_2.5h_2	viral_read.count	0.0308730853892268	0.00193349834807029	0.0626273119027161	cluster_10
UL49.5	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	545	PC-12_2.5h_3	0.0330275229357798	dcDNA	PC-12_2.5h_3	viral_read.count	0.0308730853892268	0.00193349834807029	0.0626273119027161	cluster_10
UL49.5	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	243	C6_2h_1	0.0123456790123457	dcDNA	C6_2h_1	viral_read.count	0.0221984805318139	0.0139339655362022	0.627699067791267	cluster_10
UL49.5	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	468	C6_2h_2	0.0320512820512821	dcDNA	C6_2h_2	viral_read.count	0.0221984805318139	0.0139339655362022	0.627699067791267	cluster_10
UL49.5	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	99	NRK_2h_1	0.0404040404040404	dcDNA	NRK_2h_1	viral_read.count	0.0189324943423304	0.0203213362741749	1.07335757807355	cluster_10
UL49.5	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	71	NRK_2h_2	0	dcDNA	NRK_2h_2	viral_read.count	0.0189324943423304	0.0203213362741749	1.07335757807355	cluster_10
UL49.5	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	122	NRK_2h_3	0.0163934426229508	dcDNA	NRK_2h_3	viral_read.count	0.0189324943423304	0.0203213362741749	1.07335757807355	cluster_10
UL49.5	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	439	PC-12_2h_1	0.0318906605922551	dcDNA	PC-12_2h_1	viral_read.count	0.0299329501834172	0.00203256538098016	0.0679039442662823	cluster_10
UL49.5	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	399	PC-12_2h_2	0.0300751879699248	dcDNA	PC-12_2h_2	viral_read.count	0.0299329501834172	0.00203256538098016	0.0679039442662823	cluster_10
UL49.5	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	503	PC-12_2h_3	0.0278330019880716	dcDNA	PC-12_2h_3	viral_read.count	0.0299329501834172	0.00203256538098016	0.0679039442662823	cluster_10
UL49.5	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	482	PK-15_2h_1	0.037344398340249	dcDNA	PK-15_2h_1	viral_read.count	0.0368101730554943	0.0177839462573609	0.483125853023026	cluster_10
UL49.5	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	405	PK-15_2h_2	0.054320987654321	dcDNA	PK-15_2h_2	viral_read.count	0.0368101730554943	0.0177839462573609	0.483125853023026	cluster_10
UL49.5	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	1652	PK-15_2h_3	0.0187651331719128	dcDNA	PK-15_2h_3	viral_read.count	0.0368101730554943	0.0177839462573609	0.483125853023026	cluster_10
UL49.5	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	680	C6_4h_1	0.0132352941176471	dcDNA	C6_4h_1	viral_read.count	0.0105323448060543	0.00238080953799003	0.226047435953813	cluster_10
UL49.5	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	686	C6_4h_2	0.0087463556851312	dcDNA	C6_4h_2	viral_read.count	0.0105323448060543	0.00238080953799003	0.226047435953813	cluster_10
UL49.5	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	312	C6_4h_3	0.00961538461538462	dcDNA	C6_4h_3	viral_read.count	0.0105323448060543	0.00238080953799003	0.226047435953813	cluster_10
UL49.5	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2800	PC-12_4h_1	0.0185714285714286	dcDNA	PC-12_4h_1	viral_read.count	0.0151465681461231	0.00302307040532627	0.199587812642566	cluster_10
UL49.5	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2646	PC-12_4h_2	0.0128495842781557	dcDNA	PC-12_4h_2	viral_read.count	0.0151465681461231	0.00302307040532627	0.199587812642566	cluster_10
UL49.5	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2996	PC-12_4h_3	0.014018691588785	dcDNA	PC-12_4h_3	viral_read.count	0.0151465681461231	0.00302307040532627	0.199587812642566	cluster_10
UL49.5	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	7826	PK-15_4h_1	0.0301558906210069	dcDNA	PK-15_4h_1	viral_read.count	0.0276645086830153	0.00223097562316865	0.080643963308062	cluster_10
UL49.5	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	8046	PK-15_4h_2	0.0258513547104151	dcDNA	PK-15_4h_2	viral_read.count	0.0276645086830153	0.00223097562316865	0.080643963308062	cluster_10
UL49.5	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	6633	PK-15_4h_3	0.026986280717624	dcDNA	PK-15_4h_3	viral_read.count	0.0276645086830153	0.00223097562316865	0.080643963308062	cluster_10
UL49.5	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	2759	C6_6h_1	0.0144980065241029	dcDNA	C6_6h_1	viral_read.count	0.0146785054187341	0.00022379575503651	0.0152464946976741	cluster_10
UL49.5	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	4220	C6_6h_2	0.0149289099526066	dcDNA	C6_6h_2	viral_read.count	0.0146785054187341	0.00022379575503651	0.0152464946976741	cluster_10
UL49.5	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	3628	C6_6h_3	0.0146085997794928	dcDNA	C6_6h_3	viral_read.count	0.0146785054187341	0.00022379575503651	0.0152464946976741	cluster_10
UL49.5	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	7517	PC-12_6h_1	0.0171611015032593	dcDNA	PC-12_6h_1	viral_read.count	0.0166777972551082	0.000419348984528948	0.0251441469226704	cluster_10
UL49.5	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	13589	PC-12_6h_2	0.0164103318860843	dcDNA	PC-12_6h_2	viral_read.count	0.0166777972551082	0.000419348984528948	0.0251441469226704	cluster_10
UL49.5	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	11724	PC-12_6h_3	0.0164619583759809	dcDNA	PC-12_6h_3	viral_read.count	0.0166777972551082	0.000419348984528948	0.0251441469226704	cluster_10
UL49.5	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	37872	PK-15_6h_1	0.0132815800591466	dcDNA	PK-15_6h_1	viral_read.count	0.0126068181244247	0.00363309254861686	0.288184735653323	cluster_10
UL49.5	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	30337	PK-15_6h_2	0.0158552262913274	dcDNA	PK-15_6h_2	viral_read.count	0.0126068181244247	0.00363309254861686	0.288184735653323	cluster_10
UL49.5	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	44912	PK-15_6h_3	0.00868364802280014	dcDNA	PK-15_6h_3	viral_read.count	0.0126068181244247	0.00363309254861686	0.288184735653323	cluster_10
UL49.5	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	10124	C6_8h_1	0.0182734097194785	dcDNA	C6_8h_1	viral_read.count	0.0154729850597446	0.00242582196660945	0.156777891094886	cluster_10
UL49.5	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	10414	C6_8h_2	0.0140195890147878	dcDNA	C6_8h_2	viral_read.count	0.0154729850597446	0.00242582196660945	0.156777891094886	cluster_10
UL49.5	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	8495	C6_8h_3	0.0141259564449676	dcDNA	C6_8h_3	viral_read.count	0.0154729850597446	0.00242582196660945	0.156777891094886	cluster_10
UL49.5	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	14035	PC-12_8h_1	0.011827573922337	dcDNA	PC-12_8h_1	viral_read.count	0.0136605352396689	0.00259219875427603	0.189758212895533	cluster_10
UL49.5	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	15684	PC-12_8h_2	0.0154934965570008	dcDNA	PC-12_8h_2	viral_read.count	0.0136605352396689	0.00259219875427603	0.189758212895533	cluster_10
UL49.5	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	69419	PK-15_8h_1	0.0127486711130958	dcDNA	PK-15_8h_1	viral_read.count	0.0121512915328205	0.00188709191863886	0.155299699093043	cluster_10
UL49.5	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	74319	PK-15_8h_2	0.0100378099812968	dcDNA	PK-15_8h_2	viral_read.count	0.0121512915328205	0.00188709191863886	0.155299699093043	cluster_10
UL49.5	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	70167	PK-15_8h_3	0.0136673935040689	dcDNA	PK-15_8h_3	viral_read.count	0.0121512915328205	0.00188709191863886	0.155299699093043	cluster_10
UL5	E	""		C6	C6_dRNA	LT934125.1	+	3	C6_dRNA	0	dcDNA	C6_dRNA	viral_read.count	0			cluster_1
UL5	E	""		PC-12	PC-12_dRNA	LT934125.1	+	20	PC-12_dRNA	0	dcDNA	PC-12_dRNA	viral_read.count	0			cluster_1
UL5	E	""		PK-15	PK-15_dRNA	LT934125.1	+	68	PK-15_dRNA	0	dcDNA	PK-15_dRNA	viral_read.count	0			cluster_1
UL5	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_1	0	dcDNA	PC-12_0.5h_1	viral_read.count	0	0		cluster_1
UL5	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_2	0	dcDNA	PC-12_0.5h_2	viral_read.count	0	0		cluster_1
UL5	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	2	PC-12_0.5h_3	0	dcDNA	PC-12_0.5h_3	viral_read.count	0	0		cluster_1
UL5	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	138	PC-12_1.5h_1	0	dcDNA	PC-12_1.5h_1	viral_read.count	0	0		cluster_1
UL5	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	129	PC-12_1.5h_2	0	dcDNA	PC-12_1.5h_2	viral_read.count	0	0		cluster_1
UL5	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	152	PC-12_1.5h_3	0	dcDNA	PC-12_1.5h_3	viral_read.count	0	0		cluster_1
UL5	E	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	56266	C6_12h_1	7.10908897024846e-05	dcDNA	C6_12h_1	viral_read.count	7.97356844347273e-05	2.41847862532995e-05	0.303311954048598	cluster_1
UL5	E	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	49131	C6_12h_2	6.10612444281614e-05	dcDNA	C6_12h_2	viral_read.count	7.97356844347273e-05	2.41847862532995e-05	0.303311954048598	cluster_1
UL5	E	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	28023	C6_12h_3	0.000107054919173536	dcDNA	C6_12h_3	viral_read.count	7.97356844347273e-05	2.41847862532995e-05	0.303311954048598	cluster_1
UL5	E	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	40118	PC-12_12h_1	4.98529338451568e-05	dcDNA	PC-12_12h_1	viral_read.count	4.25394230564276e-05	3.93951446825758e-05	0.926085542587614	cluster_1
UL5	E	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	64296	PC-12_12h_2	7.77653353241259e-05	dcDNA	PC-12_12h_2	viral_read.count	4.25394230564276e-05	3.93951446825758e-05	0.926085542587614	cluster_1
UL5	E	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	35654	PC-12_12h_3	0	dcDNA	PC-12_12h_3	viral_read.count	4.25394230564276e-05	3.93951446825758e-05	0.926085542587614	cluster_1
UL5	E	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	137055	PK-15_12h_1	3.64817044252308e-05	dcDNA	PK-15_12h_1	viral_read.count	3.82411841809599e-05	3.17522386481047e-05	0.830315256396112	cluster_1
UL5	E	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	155287	PK-15_12h_2	7.08365800099171e-05	dcDNA	PK-15_12h_2	viral_read.count	3.82411841809599e-05	3.17522386481047e-05	0.830315256396112	cluster_1
UL5	E	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	135039	PK-15_12h_3	7.40526810773184e-06	dcDNA	PK-15_12h_3	viral_read.count	3.82411841809599e-05	3.17522386481047e-05	0.830315256396112	cluster_1
UL5	E	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	246	C6_1h_1	0.0040650406504065	dcDNA	C6_1h_1	viral_read.count	0.00274390243902439	0.00237683243161108	0.866223375076037	cluster_1
UL5	E	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	240	C6_1h_2	0.00416666666666667	dcDNA	C6_1h_2	viral_read.count	0.00274390243902439	0.00237683243161108	0.866223375076037	cluster_1
UL5	E	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	102	C6_1h_3	0	dcDNA	C6_1h_3	viral_read.count	0.00274390243902439	0.00237683243161108	0.866223375076037	cluster_1
UL5	E	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	25	NRK_1h_1	0	dcDNA	NRK_1h_1	viral_read.count	0	0		cluster_1
UL5	E	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	54	NRK_1h_2	0	dcDNA	NRK_1h_2	viral_read.count	0	0		cluster_1
UL5	E	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	20	NRK_1h_3	0	dcDNA	NRK_1h_3	viral_read.count	0	0		cluster_1
UL5	E	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	154	PC-12_1h_1	0	dcDNA	PC-12_1h_1	viral_read.count	0	0		cluster_1
UL5	E	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	93	PC-12_1h_2	0	dcDNA	PC-12_1h_2	viral_read.count	0	0		cluster_1
UL5	E	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	158	PC-12_1h_3	0	dcDNA	PC-12_1h_3	viral_read.count	0	0		cluster_1
UL5	E	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	129	PK-15_1h_1	0	dcDNA	PK-15_1h_1	viral_read.count	0.0043859649122807	0.00759671406828455	1.73205080756888	cluster_1
UL5	E	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	76	PK-15_1h_2	0.0131578947368421	dcDNA	PK-15_1h_2	viral_read.count	0.0043859649122807	0.00759671406828455	1.73205080756888	cluster_1
UL5	E	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	52	PK-15_1h_3	0	dcDNA	PK-15_1h_3	viral_read.count	0.0043859649122807	0.00759671406828455	1.73205080756888	cluster_1
UL5	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	478	PC-12_2.5h_1	0	dcDNA	PC-12_2.5h_1	viral_read.count	0.000611620795107033	0.00105935829209106	1.73205080756888	cluster_1
UL5	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	231	PC-12_2.5h_2	0	dcDNA	PC-12_2.5h_2	viral_read.count	0.000611620795107033	0.00105935829209106	1.73205080756888	cluster_1
UL5	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	545	PC-12_2.5h_3	0.0018348623853211	dcDNA	PC-12_2.5h_3	viral_read.count	0.000611620795107033	0.00105935829209106	1.73205080756888	cluster_1
UL5	E	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	243	C6_2h_1	0	dcDNA	C6_2h_1	viral_read.count	0	0		cluster_1
UL5	E	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	468	C6_2h_2	0	dcDNA	C6_2h_2	viral_read.count	0	0		cluster_1
UL5	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	99	NRK_2h_1	0	dcDNA	NRK_2h_1	viral_read.count	0	0		cluster_1
UL5	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	71	NRK_2h_2	0	dcDNA	NRK_2h_2	viral_read.count	0	0		cluster_1
UL5	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	122	NRK_2h_3	0	dcDNA	NRK_2h_3	viral_read.count	0	0		cluster_1
UL5	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	439	PC-12_2h_1	0	dcDNA	PC-12_2h_1	viral_read.count	0.000662690523525513	0.00114781365644061	1.73205080756888	cluster_1
UL5	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	399	PC-12_2h_2	0	dcDNA	PC-12_2h_2	viral_read.count	0.000662690523525513	0.00114781365644061	1.73205080756888	cluster_1
UL5	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	503	PC-12_2h_3	0.00198807157057654	dcDNA	PC-12_2h_3	viral_read.count	0.000662690523525513	0.00114781365644061	1.73205080756888	cluster_1
UL5	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	482	PK-15_2h_1	0	dcDNA	PK-15_2h_1	viral_read.count	0	0		cluster_1
UL5	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	405	PK-15_2h_2	0	dcDNA	PK-15_2h_2	viral_read.count	0	0		cluster_1
UL5	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	1652	PK-15_2h_3	0	dcDNA	PK-15_2h_3	viral_read.count	0	0		cluster_1
UL5	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	680	C6_4h_1	0	dcDNA	C6_4h_1	viral_read.count	0.000485908649173957	0.000841618468206454	1.73205080756888	cluster_1
UL5	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	686	C6_4h_2	0.00145772594752187	dcDNA	C6_4h_2	viral_read.count	0.000485908649173957	0.000841618468206454	1.73205080756888	cluster_1
